
0it [00:00, ?it/s]
2052it [05:37,  2.14it/s, bound:480 nc:343 ncall:1.6e+05 eff:1.2% logz=33.89+/-0.17 dlogz:18.020>0.1]
2054it [05:37,  2.68it/s, bound:482 nc:283 ncall:1.7e+05 eff:1.2% logz=33.91+/-0.17 dlogz:17.989>0.1]
2057it [05:37,  3.82it/s, bound:484 nc:128 ncall:1.7e+05 eff:1.2% logz=33.95+/-0.17 dlogz:17.944>0.1]
2059it [05:40,  1.94it/s, bound:485 nc:308 ncall:1.7e+05 eff:1.2% logz=33.97+/-0.17 dlogz:17.914>0.1]
2062it [05:40,  2.83it/s, bound:487 nc:106 ncall:1.7e+05 eff:1.2% logz=34.01+/-0.17 dlogz:17.869>0.1]
2065it [05:43,  1.79it/s, bound:488 nc:324 ncall:1.7e+05 eff:1.2% logz=34.05+/-0.17 dlogz:17.824>0.1]
2068it [05:43,  2.53it/s, bound:490 nc:248 ncall:1.7e+05 eff:1.2% logz=34.09+/-0.17 dlogz:17.780>0.1]
2071it [05:43,  3.53it/s, bound:492 nc:131 ncall:1.7e+05 eff:1.2% logz=34.12+/-0.17 dlogz:17.735>0.1]
2073it [05:46,  2.01it/s, bound:493 nc:120 ncall:1.7e+05 eff:1.2% logz=34.15+/-0.17 dlogz:17.706>0.1]
2077it [05:46,  3.19it/s, bound:495 nc:128 ncall:1.7e+05 eff:1.2% logz=34.19+/-0.17 dlogz:17.649>0.1]
2081it [05:49,  2.10it/s, bound:496 nc:105 ncall:1.7e+05 eff:1.2% logz=34.24+/-0.17 dlogz:17.591>0.1]
2085it [05:49,  3.10it/s, bound:498 nc:161 ncall:1.7e+05 eff:1.2% logz=34.29+/-0.17 dlogz:17.534>0.1]
2089it [05:52,  2.42it/s, bound:500 nc:133 ncall:1.7e+05 eff:1.2% logz=34.34+/-0.17 dlogz:17.476>0.1]
2094it [05:52,  3.69it/s, bound:503 nc:133 ncall:1.7e+05 eff:1.2% logz=34.39+/-0.17 dlogz:17.405>0.1]
2097it [05:55,  2.28it/s, bound:504 nc:135 ncall:1.7e+05 eff:1.2% logz=34.43+/-0.17 dlogz:17.362>0.1]
2101it [05:55,  3.21it/s, bound:507 nc:138 ncall:1.7e+05 eff:1.2% logz=34.48+/-0.17 dlogz:17.306>0.1]
2104it [05:55,  4.13it/s, bound:509 nc:140 ncall:1.7e+05 eff:1.2% logz=34.51+/-0.17 dlogz:17.264>0.1]
2107it [05:58,  2.19it/s, bound:510 nc:115 ncall:1.7e+05 eff:1.2% logz=34.54+/-0.17 dlogz:17.222>0.1]
2110it [05:58,  2.93it/s, bound:512 nc:166 ncall:1.8e+05 eff:1.2% logz=34.58+/-0.17 dlogz:17.180>0.1]
2113it [06:00,  2.38it/s, bound:513 nc:123 ncall:1.8e+05 eff:1.2% logz=34.61+/-0.17 dlogz:17.138>0.1]
2118it [06:00,  3.85it/s, bound:515 nc:131 ncall:1.8e+05 eff:1.2% logz=34.67+/-0.17 dlogz:17.067>0.1]
2121it [06:03,  2.29it/s, bound:516 nc:128 ncall:1.8e+05 eff:1.2% logz=34.71+/-0.17 dlogz:17.024>0.1]
2124it [06:03,  3.03it/s, bound:518 nc:131 ncall:1.8e+05 eff:1.2% logz=34.74+/-0.17 dlogz:16.981>0.1]
2129it [06:06,  2.50it/s, bound:520 nc:131 ncall:1.8e+05 eff:1.2% logz=34.81+/-0.17 dlogz:16.906>0.1]
2132it [06:06,  3.24it/s, bound:522 nc:106 ncall:1.8e+05 eff:1.2% logz=34.85+/-0.17 dlogz:16.859>0.1]
2136it [06:06,  4.59it/s, bound:524 nc:123 ncall:1.8e+05 eff:1.2% logz=34.90+/-0.17 dlogz:16.795>0.1]
2139it [06:09,  2.47it/s, bound:525 nc:159 ncall:1.8e+05 eff:1.2% logz=34.94+/-0.17 dlogz:16.746>0.1]
2144it [06:09,  3.83it/s, bound:528 nc:325 ncall:1.8e+05 eff:1.2% logz=35.01+/-0.17 dlogz:16.667>0.1]
2147it [06:11,  2.69it/s, bound:530 nc:151 ncall:1.8e+05 eff:1.2% logz=35.05+/-0.17 dlogz:16.620>0.1]
2151it [06:11,  3.81it/s, bound:532 nc:260 ncall:1.8e+05 eff:1.2% logz=35.10+/-0.17 dlogz:16.558>0.1]
2154it [06:14,  2.16it/s, bound:534 nc:217 ncall:1.8e+05 eff:1.2% logz=35.14+/-0.17 dlogz:16.511>0.1]
2158it [06:14,  3.12it/s, bound:536 nc:144 ncall:1.8e+05 eff:1.2% logz=35.19+/-0.17 dlogz:16.448>0.1]
2161it [06:16,  2.50it/s, bound:537 nc:138 ncall:1.8e+05 eff:1.2% logz=35.23+/-0.17 dlogz:16.401>0.1]
2164it [06:16,  3.32it/s, bound:539 nc:159 ncall:1.8e+05 eff:1.2% logz=35.27+/-0.17 dlogz:16.354>0.1]
2168it [06:16,  4.81it/s, bound:541 nc:183 ncall:1.8e+05 eff:1.2% logz=35.32+/-0.17 dlogz:16.292>0.1]
2171it [06:19,  2.81it/s, bound:542 nc:254 ncall:1.9e+05 eff:1.2% logz=35.36+/-0.17 dlogz:16.247>0.1]
2176it [06:19,  4.38it/s, bound:545 nc:174 ncall:1.9e+05 eff:1.2% logz=35.42+/-0.17 dlogz:16.173>0.1]
2179it [06:22,  2.37it/s, bound:546 nc:264 ncall:1.9e+05 eff:1.2% logz=35.46+/-0.17 dlogz:16.129>0.1]
2183it [06:22,  3.36it/s, bound:549 nc:149 ncall:1.9e+05 eff:1.2% logz=35.51+/-0.17 dlogz:16.070>0.1]
2185it [06:25,  1.97it/s, bound:550 nc:139 ncall:1.9e+05 eff:1.2% logz=35.53+/-0.17 dlogz:16.042>0.1]
2189it [06:25,  2.95it/s, bound:552 nc:159 ncall:1.9e+05 eff:1.2% logz=35.58+/-0.17 dlogz:15.985>0.1]
2193it [06:28,  2.19it/s, bound:554 nc:111 ncall:1.9e+05 eff:1.2% logz=35.62+/-0.17 dlogz:15.930>0.1]
2199it [06:28,  3.61it/s, bound:557 nc:338 ncall:1.9e+05 eff:1.2% logz=35.69+/-0.17 dlogz:15.849>0.1]
2202it [06:31,  2.26it/s, bound:559 nc:130 ncall:1.9e+05 eff:1.2% logz=35.72+/-0.17 dlogz:15.809>0.1]
2207it [06:31,  3.38it/s, bound:562 nc:347 ncall:1.9e+05 eff:1.2% logz=35.77+/-0.17 dlogz:15.743>0.1]
2210it [06:34,  2.33it/s, bound:564 nc:160 ncall:1.9e+05 eff:1.2% logz=35.80+/-0.17 dlogz:15.704>0.1]
2216it [06:34,  3.73it/s, bound:567 nc:181 ncall:1.9e+05 eff:1.1% logz=35.87+/-0.17 dlogz:15.626>0.1]
2219it [06:37,  2.31it/s, bound:568 nc:220 ncall:1.9e+05 eff:1.1% logz=35.90+/-0.17 dlogz:15.588>0.1]
2221it [06:37,  2.72it/s, bound:570 nc:305 ncall:1.9e+05 eff:1.1% logz=35.92+/-0.17 dlogz:15.562>0.1]
2225it [06:40,  2.11it/s, bound:572 nc:134 ncall:2.0e+05 eff:1.1% logz=35.96+/-0.17 dlogz:15.510>0.1]
2228it [06:40,  2.78it/s, bound:574 nc:133 ncall:2.0e+05 eff:1.1% logz=35.99+/-0.17 dlogz:15.470>0.1]
2233it [06:42,  2.51it/s, bound:577 nc:154 ncall:2.0e+05 eff:1.1% logz=36.05+/-0.17 dlogz:15.405>0.1]
2237it [06:42,  3.51it/s, bound:579 nc:234 ncall:2.0e+05 eff:1.1% logz=36.09+/-0.17 dlogz:15.355>0.1]
2241it [06:45,  2.61it/s, bound:581 nc:156 ncall:2.0e+05 eff:1.1% logz=36.13+/-0.17 dlogz:15.303>0.1]
2245it [06:45,  3.64it/s, bound:583 nc:  1 ncall:2.0e+05 eff:1.2% logz=37.45+/-0.17 dlogz:13.611>0.1]
2249it [06:47,  2.64it/s, bound:585 nc:172 ncall:2.0e+05 eff:1.1% logz=36.21+/-0.17 dlogz:15.197>0.1]
2252it [06:47,  3.40it/s, bound:587 nc:129 ncall:2.0e+05 eff:1.1% logz=36.25+/-0.17 dlogz:15.158>0.1]
2257it [06:49,  3.17it/s, bound:589 nc:158 ncall:2.0e+05 eff:1.1% logz=36.30+/-0.17 dlogz:15.094>0.1]
2260it [06:49,  4.04it/s, bound:591 nc:142 ncall:2.0e+05 eff:1.1% logz=36.33+/-0.17 dlogz:15.056>0.1]
2264it [06:49,  5.61it/s, bound:593 nc:163 ncall:2.0e+05 eff:1.1% logz=36.37+/-0.17 dlogz:15.005>0.1]
2267it [06:52,  2.47it/s, bound:594 nc:132 ncall:2.0e+05 eff:1.1% logz=36.40+/-0.17 dlogz:14.968>0.1]
2270it [06:53,  3.25it/s, bound:596 nc:146 ncall:2.0e+05 eff:1.1% logz=36.43+/-0.17 dlogz:14.932>0.1]
2273it [06:55,  2.27it/s, bound:598 nc:140 ncall:2.0e+05 eff:1.1% logz=36.46+/-0.17 dlogz:14.895>0.1]
2277it [06:55,  3.34it/s, bound:600 nc:220 ncall:2.0e+05 eff:1.1% logz=36.50+/-0.17 dlogz:14.845>0.1]
2281it [06:58,  2.09it/s, bound:602 nc:288 ncall:2.0e+05 eff:1.1% logz=36.53+/-0.17 dlogz:14.796>0.1]
2284it [06:58,  2.75it/s, bound:604 nc:144 ncall:2.1e+05 eff:1.1% logz=36.56+/-0.17 dlogz:14.760>0.1]
2288it [06:59,  3.98it/s, bound:606 nc:  1 ncall:2.1e+05 eff:1.3% logz=41.20+/-0.20 dlogz:8.611>0.1] 
2291it [07:01,  2.62it/s, bound:608 nc:169 ncall:2.1e+05 eff:1.1% logz=36.63+/-0.17 dlogz:16.037>0.1]
2293it [07:01,  3.14it/s, bound:610 nc:518 ncall:2.1e+05 eff:1.1% logz=36.65+/-0.17 dlogz:16.014>0.1]
2295it [07:04,  1.69it/s, bound:611 nc:145 ncall:2.1e+05 eff:1.1% logz=36.67+/-0.17 dlogz:15.990>0.1]
2299it [07:04,  2.66it/s, bound:613 nc:136 ncall:2.1e+05 eff:1.1% logz=36.71+/-0.17 dlogz:15.940>0.1]
2303it [07:08,  1.86it/s, bound:615 nc:330 ncall:2.1e+05 eff:1.1% logz=36.74+/-0.17 dlogz:15.892>0.1]
2305it [07:08,  2.27it/s, bound:617 nc:149 ncall:2.1e+05 eff:1.1% logz=36.76+/-0.17 dlogz:15.868>0.1]
2309it [07:08,  3.45it/s, bound:619 nc:231 ncall:2.1e+05 eff:1.1% logz=36.80+/-0.17 dlogz:15.820>0.1]
2311it [07:10,  2.10it/s, bound:620 nc:171 ncall:2.1e+05 eff:1.1% logz=36.82+/-0.17 dlogz:15.796>0.1]
2315it [07:10,  3.22it/s, bound:622 nc:163 ncall:2.1e+05 eff:1.1% logz=36.86+/-0.17 dlogz:15.748>0.1]
2318it [07:10,  4.26it/s, bound:624 nc:166 ncall:2.1e+05 eff:1.1% logz=36.89+/-0.17 dlogz:15.713>0.1]
2320it [07:13,  2.02it/s, bound:625 nc:211 ncall:2.1e+05 eff:1.1% logz=36.90+/-0.17 dlogz:15.690>0.1]
2323it [07:13,  2.85it/s, bound:627 nc:231 ncall:2.1e+05 eff:1.1% logz=36.93+/-0.17 dlogz:15.655>0.1]
2327it [07:17,  1.91it/s, bound:629 nc:273 ncall:2.1e+05 eff:1.1% logz=36.97+/-0.17 dlogz:15.608>0.1]
2330it [07:17,  2.60it/s, bound:631 nc:323 ncall:2.1e+05 eff:1.1% logz=36.99+/-0.17 dlogz:15.574>0.1]
2333it [07:17,  3.51it/s, bound:633 nc:142 ncall:2.2e+05 eff:1.1% logz=37.02+/-0.17 dlogz:15.540>0.1]
2335it [07:19,  2.35it/s, bound:634 nc:173 ncall:2.2e+05 eff:1.1% logz=37.04+/-0.17 dlogz:15.517>0.1]
2339it [07:19,  3.64it/s, bound:636 nc:140 ncall:2.2e+05 eff:1.1% logz=37.07+/-0.17 dlogz:15.472>0.1]
2343it [07:21,  2.57it/s, bound:638 nc:144 ncall:2.2e+05 eff:1.1% logz=37.11+/-0.17 dlogz:15.427>0.1]
2348it [07:21,  4.01it/s, bound:641 nc:167 ncall:2.2e+05 eff:1.1% logz=37.15+/-0.17 dlogz:15.372>0.1]
2351it [07:25,  2.24it/s, bound:642 nc:160 ncall:2.2e+05 eff:1.1% logz=37.18+/-0.17 dlogz:15.338>0.1]
2354it [07:25,  2.96it/s, bound:644 nc:  1 ncall:2.2e+05 eff:1.2% logz=41.88+/-0.21 dlogz:9.038>0.1] 
2358it [07:25,  4.25it/s, bound:647 nc:184 ncall:2.2e+05 eff:1.1% logz=37.24+/-0.17 dlogz:15.262>0.1]
2361it [07:27,  2.46it/s, bound:648 nc:162 ncall:2.2e+05 eff:1.1% logz=37.26+/-0.17 dlogz:15.230>0.1]
2364it [07:28,  3.25it/s, bound:650 nc:162 ncall:2.2e+05 eff:1.1% logz=37.28+/-0.17 dlogz:15.198>0.1]
2367it [07:31,  1.81it/s, bound:651 nc:350 ncall:2.2e+05 eff:1.1% logz=37.31+/-0.17 dlogz:15.166>0.1]
2369it [07:31,  2.22it/s, bound:653 nc:168 ncall:2.2e+05 eff:1.1% logz=37.32+/-0.17 dlogz:15.145>0.1]
2372it [07:31,  3.10it/s, bound:655 nc:363 ncall:2.2e+05 eff:1.1% logz=37.35+/-0.17 dlogz:15.113>0.1]
2375it [07:35,  1.81it/s, bound:657 nc:374 ncall:2.2e+05 eff:1.1% logz=37.37+/-0.17 dlogz:15.080>0.1]
2380it [07:35,  3.03it/s, bound:660 nc:163 ncall:2.3e+05 eff:1.1% logz=37.42+/-0.17 dlogz:15.026>0.1]
2383it [07:37,  2.47it/s, bound:661 nc:143 ncall:2.3e+05 eff:1.1% logz=37.44+/-0.17 dlogz:14.994>0.1]
2386it [07:37,  3.31it/s, bound:663 nc:  1 ncall:2.3e+05 eff:1.2% logz=42.17+/-0.21 dlogz:8.596>0.1] 
2390it [07:39,  2.29it/s, bound:665 nc:300 ncall:2.3e+05 eff:1.1% logz=37.50+/-0.17 dlogz:14.920>0.1]
2395it [07:40,  3.56it/s, bound:668 nc:160 ncall:2.3e+05 eff:1.1% logz=37.54+/-0.17 dlogz:14.868>0.1]
2398it [07:43,  2.07it/s, bound:670 nc:350 ncall:2.3e+05 eff:1.1% logz=37.56+/-0.17 dlogz:14.836>0.1]
2401it [07:43,  2.73it/s, bound:672 nc:125 ncall:2.3e+05 eff:1.0% logz=37.59+/-0.17 dlogz:14.804>0.1]
2405it [07:43,  3.95it/s, bound:674 nc:154 ncall:2.3e+05 eff:1.0% logz=37.62+/-0.17 dlogz:14.761>0.1]
2408it [07:45,  2.64it/s, bound:675 nc:219 ncall:2.3e+05 eff:1.0% logz=37.64+/-0.17 dlogz:14.728>0.1]
2413it [07:45,  4.10it/s, bound:678 nc:123 ncall:2.3e+05 eff:1.0% logz=37.69+/-0.17 dlogz:14.674>0.1]
2416it [07:49,  2.02it/s, bound:680 nc:317 ncall:2.3e+05 eff:1.0% logz=37.71+/-0.17 dlogz:14.642>0.1]
2419it [07:49,  2.67it/s, bound:682 nc:323 ncall:2.3e+05 eff:1.0% logz=37.74+/-0.17 dlogz:14.609>0.1]
2422it [07:52,  1.77it/s, bound:684 nc:158 ncall:2.3e+05 eff:1.0% logz=37.76+/-0.17 dlogz:14.578>0.1]
2427it [07:53,  2.84it/s, bound:687 nc:232 ncall:2.3e+05 eff:1.0% logz=37.80+/-0.17 dlogz:14.524>0.1]
2430it [07:56,  1.91it/s, bound:688 nc:162 ncall:2.3e+05 eff:1.0% logz=37.83+/-0.17 dlogz:14.491>0.1]
2432it [07:56,  2.31it/s, bound:690 nc:  1 ncall:2.4e+05 eff:1.2% logz=43.32+/-0.23 dlogz:6.624>0.1] 
2438it [07:59,  2.10it/s, bound:693 nc:211 ncall:2.4e+05 eff:1.0% logz=37.90+/-0.17 dlogz:14.403>0.1]
2442it [07:59,  2.93it/s, bound:696 nc:162 ncall:2.4e+05 eff:1.0% logz=37.93+/-0.17 dlogz:14.359>0.1]
2446it [08:02,  2.37it/s, bound:698 nc:334 ncall:2.4e+05 eff:1.0% logz=37.96+/-0.17 dlogz:14.315>0.1]
2451it [08:02,  3.53it/s, bound:701 nc:178 ncall:2.4e+05 eff:1.0% logz=38.00+/-0.17 dlogz:14.261>0.1]
2454it [08:05,  2.17it/s, bound:702 nc:156 ncall:2.4e+05 eff:1.0% logz=38.03+/-0.17 dlogz:14.229>0.1]
2458it [08:05,  3.03it/s, bound:705 nc:233 ncall:2.4e+05 eff:1.0% logz=38.06+/-0.18 dlogz:14.187>0.1]
2462it [08:08,  2.14it/s, bound:707 nc:184 ncall:2.4e+05 eff:1.0% logz=38.09+/-0.18 dlogz:14.146>0.1]
2466it [08:08,  2.99it/s, bound:709 nc:168 ncall:2.4e+05 eff:1.0% logz=38.12+/-0.18 dlogz:14.104>0.1]
2470it [08:11,  2.10it/s, bound:711 nc:156 ncall:2.4e+05 eff:1.0% logz=38.15+/-0.18 dlogz:14.063>0.1]
2475it [08:12,  3.14it/s, bound:714 nc:189 ncall:2.4e+05 eff:1.0% logz=38.19+/-0.18 dlogz:14.012>0.1]
2478it [08:15,  1.98it/s, bound:715 nc:165 ncall:2.4e+05 eff:1.0% logz=38.22+/-0.18 dlogz:13.982>0.1]
2483it [08:15,  2.99it/s, bound:718 nc:190 ncall:2.5e+05 eff:1.0% logz=38.25+/-0.18 dlogz:13.931>0.1]
2486it [08:18,  2.00it/s, bound:720 nc:184 ncall:2.5e+05 eff:1.0% logz=38.28+/-0.18 dlogz:13.900>0.1]
2491it [08:18,  3.03it/s, bound:723 nc:322 ncall:2.5e+05 eff:1.0% logz=38.32+/-0.18 dlogz:13.849>0.1]
2494it [08:22,  1.98it/s, bound:725 nc:198 ncall:2.5e+05 eff:1.0% logz=38.34+/-0.18 dlogz:13.818>0.1]
2498it [08:22,  2.79it/s, bound:727 nc:277 ncall:2.5e+05 eff:1.0% logz=38.37+/-0.18 dlogz:13.777>0.1]
2502it [08:24,  2.28it/s, bound:730 nc:190 ncall:2.5e+05 eff:1.0% logz=38.40+/-0.18 dlogz:13.736>0.1]
2505it [08:24,  2.95it/s, bound:732 nc:160 ncall:2.5e+05 eff:1.0% logz=38.42+/-0.18 dlogz:13.705>0.1]
2510it [08:27,  2.24it/s, bound:734 nc:251 ncall:2.5e+05 eff:1.0% logz=38.46+/-0.18 dlogz:13.656>0.1]
2515it [08:28,  3.31it/s, bound:737 nc:171 ncall:2.5e+05 eff:1.0% logz=38.50+/-0.18 dlogz:13.606>0.1]
2518it [08:30,  2.19it/s, bound:738 nc:198 ncall:2.5e+05 eff:1.0% logz=38.52+/-0.18 dlogz:13.577>0.1]
2521it [08:31,  2.83it/s, bound:740 nc:204 ncall:2.5e+05 eff:1.0% logz=38.54+/-0.18 dlogz:13.547>0.1]
2524it [08:31,  3.69it/s, bound:742 nc:200 ncall:2.5e+05 eff:1.0% logz=38.56+/-0.18 dlogz:13.518>0.1]
2527it [08:33,  2.41it/s, bound:743 nc:204 ncall:2.6e+05 eff:1.0% logz=38.59+/-0.18 dlogz:13.488>0.1]
2531it [08:33,  3.50it/s, bound:746 nc:198 ncall:2.6e+05 eff:1.0% logz=38.62+/-0.18 dlogz:13.449>0.1]
2534it [08:36,  2.30it/s, bound:747 nc:184 ncall:2.6e+05 eff:1.0% logz=38.64+/-0.18 dlogz:13.419>0.1]
2538it [08:36,  3.37it/s, bound:749 nc:  1 ncall:2.6e+05 eff:1.0% logz=39.10+/-0.18 dlogz:12.780>0.1]
2541it [08:36,  4.36it/s, bound:752 nc:170 ncall:2.6e+05 eff:1.0% logz=38.69+/-0.18 dlogz:13.351>0.1]
2544it [08:39,  2.08it/s, bound:753 nc:404 ncall:2.6e+05 eff:1.0% logz=38.71+/-0.18 dlogz:13.323>0.1]
2549it [08:40,  3.34it/s, bound:756 nc:164 ncall:2.6e+05 eff:1.0% logz=38.74+/-0.18 dlogz:13.275>0.1]
2552it [08:42,  2.37it/s, bound:757 nc:175 ncall:2.6e+05 eff:1.0% logz=38.77+/-0.18 dlogz:13.246>0.1]
2557it [08:42,  3.65it/s, bound:760 nc:198 ncall:2.6e+05 eff:1.0% logz=38.80+/-0.18 dlogz:13.198>0.1]
2560it [08:44,  2.61it/s, bound:761 nc:211 ncall:2.6e+05 eff:1.0% logz=38.82+/-0.18 dlogz:13.170>0.1]
2565it [08:44,  3.97it/s, bound:764 nc:196 ncall:2.6e+05 eff:1.0% logz=38.86+/-0.18 dlogz:13.122>0.1]
2568it [08:48,  2.24it/s, bound:766 nc:208 ncall:2.6e+05 eff:1.0% logz=38.88+/-0.18 dlogz:13.092>0.1]
2574it [08:51,  1.92it/s, bound:769 nc:210 ncall:2.6e+05 eff:1.0% logz=38.92+/-0.18 dlogz:13.034>0.1]
2578it [08:51,  2.60it/s, bound:772 nc:196 ncall:2.7e+05 eff:1.0% logz=38.95+/-0.18 dlogz:12.996>0.1]
2582it [08:54,  2.15it/s, bound:774 nc:369 ncall:2.7e+05 eff:1.0% logz=38.98+/-0.18 dlogz:12.957>0.1]
2587it [08:54,  3.17it/s, bound:777 nc:390 ncall:2.7e+05 eff:1.0% logz=39.02+/-0.18 dlogz:12.909>0.1]
2590it [08:56,  2.41it/s, bound:779 nc:205 ncall:2.7e+05 eff:1.0% logz=39.04+/-0.18 dlogz:12.880>0.1]
2595it [08:57,  3.57it/s, bound:782 nc:184 ncall:2.7e+05 eff:1.0% logz=39.07+/-0.18 dlogz:12.830>0.1]
2598it [08:59,  2.41it/s, bound:783 nc:197 ncall:2.7e+05 eff:1.0% logz=39.10+/-0.18 dlogz:12.801>0.1]
2602it [08:59,  3.36it/s, bound:786 nc:175 ncall:2.7e+05 eff:1.0% logz=39.13+/-0.18 dlogz:12.761>0.1]
2605it [09:03,  1.88it/s, bound:787 nc:323 ncall:2.7e+05 eff:1.0% logz=39.15+/-0.18 dlogz:12.732>0.1]
2607it [09:03,  2.27it/s, bound:789 nc:  1 ncall:2.7e+05 eff:1.1% logz=42.20+/-0.19 dlogz:8.497>0.1] 
2609it [09:03,  2.80it/s, bound:791 nc:253 ncall:2.7e+05 eff:1.0% logz=39.18+/-0.18 dlogz:12.692>0.1]
2612it [09:03,  3.86it/s, bound:794 nc:218 ncall:2.7e+05 eff:1.0% logz=39.20+/-0.18 dlogz:12.663>0.1]
2614it [09:07,  1.63it/s, bound:795 nc:208 ncall:2.7e+05 eff:1.0% logz=39.21+/-0.18 dlogz:12.644>0.1]
2619it [09:07,  2.87it/s, bound:798 nc:193 ncall:2.8e+05 eff:0.9% logz=39.25+/-0.18 dlogz:12.595>0.1]
2622it [09:10,  1.85it/s, bound:799 nc:199 ncall:2.8e+05 eff:0.9% logz=39.27+/-0.18 dlogz:12.564>0.1]
2625it [09:10,  2.52it/s, bound:801 nc:  1 ncall:2.8e+05 eff:0.9% logz=39.31+/-0.18 dlogz:12.511>0.1]
2629it [09:14,  1.80it/s, bound:803 nc:323 ncall:2.8e+05 eff:0.9% logz=39.33+/-0.18 dlogz:12.490>0.1]
2632it [09:14,  2.42it/s, bound:805 nc:167 ncall:2.8e+05 eff:0.9% logz=39.35+/-0.18 dlogz:12.458>0.1]
2637it [09:17,  1.99it/s, bound:808 nc:200 ncall:2.8e+05 eff:0.9% logz=39.39+/-0.18 dlogz:12.407>0.1]
2642it [09:17,  3.02it/s, bound:811 nc:184 ncall:2.8e+05 eff:0.9% logz=39.43+/-0.18 dlogz:12.354>0.1]
2645it [09:20,  2.11it/s, bound:812 nc:308 ncall:2.8e+05 eff:0.9% logz=39.46+/-0.18 dlogz:12.323>0.1]
2648it [09:20,  2.76it/s, bound:814 nc:  1 ncall:2.8e+05 eff:1.1% logz=43.44+/-0.21 dlogz:6.387>0.1] 
2653it [09:22,  2.51it/s, bound:817 nc:208 ncall:2.8e+05 eff:0.9% logz=39.52+/-0.18 dlogz:12.239>0.1]
2657it [09:23,  3.47it/s, bound:819 nc:192 ncall:2.8e+05 eff:0.9% logz=39.55+/-0.18 dlogz:12.197>0.1]
2661it [09:26,  2.18it/s, bound:821 nc:210 ncall:2.9e+05 eff:0.9% logz=39.58+/-0.18 dlogz:12.155>0.1]
2667it [09:26,  3.47it/s, bound:824 nc:142 ncall:2.9e+05 eff:0.9% logz=39.63+/-0.18 dlogz:12.094>0.1]
2670it [09:29,  2.22it/s, bound:825 nc:328 ncall:2.9e+05 eff:0.9% logz=39.65+/-0.18 dlogz:12.064>0.1]
2675it [09:29,  3.27it/s, bound:828 nc:207 ncall:2.9e+05 eff:0.9% logz=39.69+/-0.18 dlogz:12.014>0.1]
2678it [09:32,  2.36it/s, bound:829 nc:205 ncall:2.9e+05 eff:0.9% logz=39.71+/-0.18 dlogz:11.985>0.1]
2682it [09:32,  3.28it/s, bound:832 nc:188 ncall:2.9e+05 eff:0.9% logz=39.74+/-0.18 dlogz:11.945>0.1]
2685it [09:35,  1.98it/s, bound:833 nc:202 ncall:2.9e+05 eff:0.9% logz=39.76+/-0.18 dlogz:11.916>0.1]
2690it [09:35,  3.04it/s, bound:836 nc:356 ncall:2.9e+05 eff:0.9% logz=39.80+/-0.18 dlogz:11.868>0.1]
2693it [09:39,  1.80it/s, bound:838 nc:326 ncall:2.9e+05 eff:0.9% logz=39.82+/-0.18 dlogz:11.839>0.1]
2696it [09:39,  2.36it/s, bound:841 nc:203 ncall:2.9e+05 eff:0.9% logz=39.84+/-0.18 dlogz:11.810>0.1]
2700it [09:39,  3.39it/s, bound:844 nc:184 ncall:2.9e+05 eff:0.9% logz=39.87+/-0.18 dlogz:11.771>0.1]
2703it [09:42,  2.24it/s, bound:845 nc:224 ncall:2.9e+05 eff:0.9% logz=39.89+/-0.18 dlogz:11.742>0.1]
2707it [09:42,  3.25it/s, bound:848 nc:183 ncall:3.0e+05 eff:0.9% logz=39.92+/-0.18 dlogz:11.704>0.1]
2710it [09:45,  2.32it/s, bound:849 nc:182 ncall:3.0e+05 eff:0.9% logz=39.94+/-0.18 dlogz:11.674>0.1]
2715it [09:45,  3.65it/s, bound:852 nc:184 ncall:3.0e+05 eff:0.9% logz=39.98+/-0.18 dlogz:11.625>0.1]
2718it [09:48,  2.03it/s, bound:853 nc:214 ncall:3.0e+05 eff:0.9% logz=40.00+/-0.18 dlogz:11.596>0.1]
2722it [09:48,  2.90it/s, bound:856 nc:209 ncall:3.0e+05 eff:0.9% logz=40.03+/-0.18 dlogz:11.558>0.1]
2725it [09:51,  2.14it/s, bound:857 nc:203 ncall:3.0e+05 eff:0.9% logz=40.05+/-0.18 dlogz:11.529>0.1]
2730it [09:51,  3.34it/s, bound:860 nc:210 ncall:3.0e+05 eff:0.9% logz=40.09+/-0.18 dlogz:11.481>0.1]
2733it [09:54,  2.07it/s, bound:861 nc:440 ncall:3.0e+05 eff:0.9% logz=40.11+/-0.18 dlogz:11.452>0.1]
2736it [09:54,  2.72it/s, bound:864 nc:193 ncall:3.0e+05 eff:0.9% logz=40.13+/-0.18 dlogz:11.423>0.1]
2741it [09:57,  2.27it/s, bound:866 nc:223 ncall:3.0e+05 eff:0.9% logz=40.16+/-0.18 dlogz:11.375>0.1]
2745it [09:57,  3.18it/s, bound:869 nc:276 ncall:3.0e+05 eff:0.9% logz=40.19+/-0.18 dlogz:11.337>0.1]
2749it [10:00,  2.29it/s, bound:871 nc:192 ncall:3.1e+05 eff:0.9% logz=40.22+/-0.18 dlogz:11.298>0.1]
2753it [10:00,  3.17it/s, bound:874 nc:196 ncall:3.1e+05 eff:0.9% logz=40.25+/-0.18 dlogz:11.259>0.1]
2757it [10:04,  1.96it/s, bound:876 nc:306 ncall:3.1e+05 eff:0.9% logz=40.28+/-0.18 dlogz:11.220>0.1]
