
0it [00:00, ?it/s]
4016it [25:52,  1.10it/s, bound:2392 nc:258 ncall:8.3e+05 eff:0.5% logz=44.06+/-0.20 dlogz:4.778>0.1]
4019it [25:52,  1.52it/s, bound:2395 nc:377 ncall:8.3e+05 eff:0.5% logz=44.06+/-0.20 dlogz:4.765>0.1]
4023it [25:52,  2.31it/s, bound:2398 nc:365 ncall:8.3e+05 eff:0.5% logz=44.07+/-0.20 dlogz:4.748>0.1]
4025it [25:58,  1.14it/s, bound:2400 nc:506 ncall:8.4e+05 eff:0.5% logz=44.08+/-0.20 dlogz:4.739>0.1]
4028it [25:58,  1.61it/s, bound:2403 nc:361 ncall:8.4e+05 eff:0.5% logz=44.08+/-0.20 dlogz:4.727>0.1]
4030it [26:03,  1.05s/it, bound:2405 nc:359 ncall:8.4e+05 eff:0.5% logz=44.08+/-0.20 dlogz:4.718>0.1]
4033it [26:03,  1.38it/s, bound:2408 nc:401 ncall:8.4e+05 eff:0.5% logz=44.09+/-0.20 dlogz:4.705>0.1]
4036it [26:03,  1.97it/s, bound:2411 nc:344 ncall:8.4e+05 eff:0.5% logz=44.10+/-0.20 dlogz:4.692>0.1]
4038it [26:08,  1.10it/s, bound:2413 nc:266 ncall:8.4e+05 eff:0.5% logz=44.10+/-0.20 dlogz:4.683>0.1]
4041it [26:08,  1.61it/s, bound:2415 nc:240 ncall:8.4e+05 eff:0.5% logz=44.11+/-0.20 dlogz:4.670>0.1]
4043it [26:13,  1.18s/it, bound:2417 nc:385 ncall:8.4e+05 eff:0.5% logz=44.11+/-0.20 dlogz:4.662>0.1]
4045it [26:14,  1.12it/s, bound:2419 nc:371 ncall:8.4e+05 eff:0.5% logz=44.11+/-0.20 dlogz:4.653>0.1]
4047it [26:14,  1.49it/s, bound:2421 nc:387 ncall:8.4e+05 eff:0.5% logz=44.12+/-0.20 dlogz:4.645>0.1]
4049it [26:14,  2.00it/s, bound:2423 nc:289 ncall:8.4e+05 eff:0.5% logz=44.12+/-0.20 dlogz:4.636>0.1]
4051it [26:18,  1.04it/s, bound:2425 nc:293 ncall:8.4e+05 eff:0.5% logz=44.12+/-0.20 dlogz:4.627>0.1]
4053it [26:18,  1.43it/s, bound:2427 nc:193 ncall:8.4e+05 eff:0.5% logz=44.13+/-0.20 dlogz:4.619>0.1]
4057it [26:18,  2.53it/s, bound:2429 nc:  1 ncall:8.5e+05 eff:0.5% logz=45.20+/-0.24 dlogz:1.511>0.1]
4060it [26:23,  1.26it/s, bound:2431 nc:363 ncall:8.5e+05 eff:0.5% logz=44.14+/-0.20 dlogz:4.589>0.1]
4062it [26:23,  1.62it/s, bound:2433 nc:  1 ncall:8.5e+05 eff:0.5% logz=45.05+/-0.22 dlogz:1.996>0.1]
4065it [26:23,  2.35it/s, bound:2436 nc:316 ncall:8.5e+05 eff:0.5% logz=44.15+/-0.20 dlogz:4.568>0.1]
4067it [26:29,  1.05s/it, bound:2438 nc:418 ncall:8.5e+05 eff:0.5% logz=44.15+/-0.20 dlogz:4.559>0.1]
4069it [26:30,  1.26it/s, bound:2440 nc:  1 ncall:8.5e+05 eff:0.5% logz=44.17+/-0.20 dlogz:4.512>0.1]
4072it [26:30,  1.90it/s, bound:2442 nc:305 ncall:8.5e+05 eff:0.5% logz=44.16+/-0.20 dlogz:4.538>0.1]
4074it [26:30,  2.46it/s, bound:2444 nc:384 ncall:8.5e+05 eff:0.5% logz=44.17+/-0.20 dlogz:4.529>0.1]
4076it [26:35,  1.03it/s, bound:2446 nc:391 ncall:8.5e+05 eff:0.5% logz=44.17+/-0.20 dlogz:4.521>0.1]
4078it [26:35,  1.39it/s, bound:2448 nc:318 ncall:8.5e+05 eff:0.5% logz=44.17+/-0.20 dlogz:4.513>0.1]
4080it [26:35,  1.87it/s, bound:2450 nc:280 ncall:8.5e+05 eff:0.5% logz=44.18+/-0.20 dlogz:4.504>0.1]
4082it [26:35,  2.51it/s, bound:2452 nc:367 ncall:8.5e+05 eff:0.5% logz=44.18+/-0.20 dlogz:4.496>0.1]
4084it [26:40,  1.03s/it, bound:2454 nc:342 ncall:8.5e+05 eff:0.5% logz=44.18+/-0.20 dlogz:4.487>0.1]
4086it [26:40,  1.35it/s, bound:2456 nc:  1 ncall:8.6e+05 eff:0.5% logz=44.21+/-0.20 dlogz:4.424>0.1]
4088it [26:41,  1.85it/s, bound:2458 nc:246 ncall:8.6e+05 eff:0.5% logz=44.19+/-0.20 dlogz:4.471>0.1]
4090it [26:41,  2.53it/s, bound:2460 nc:435 ncall:8.6e+05 eff:0.5% logz=44.19+/-0.20 dlogz:4.462>0.1]
4092it [26:47,  1.30s/it, bound:2462 nc:349 ncall:8.6e+05 eff:0.5% logz=44.20+/-0.20 dlogz:4.454>0.1]
4094it [26:48,  1.08it/s, bound:2464 nc:384 ncall:8.6e+05 eff:0.5% logz=44.20+/-0.20 dlogz:4.446>0.1]
4096it [26:48,  1.50it/s, bound:2466 nc:391 ncall:8.6e+05 eff:0.5% logz=44.20+/-0.20 dlogz:4.438>0.1]
4098it [26:48,  2.05it/s, bound:2468 nc:404 ncall:8.6e+05 eff:0.5% logz=44.21+/-0.20 dlogz:4.429>0.1]
4100it [26:54,  1.19s/it, bound:2470 nc:162 ncall:8.6e+05 eff:0.5% logz=44.21+/-0.20 dlogz:4.421>0.1]
4102it [26:54,  1.18it/s, bound:2472 nc:700 ncall:8.6e+05 eff:0.5% logz=44.21+/-0.20 dlogz:4.413>0.1]
4105it [26:54,  1.87it/s, bound:2475 nc:326 ncall:8.6e+05 eff:0.5% logz=44.22+/-0.20 dlogz:4.400>0.1]
4107it [26:59,  1.10s/it, bound:2477 nc:150 ncall:8.6e+05 eff:0.5% logz=44.22+/-0.20 dlogz:4.392>0.1]
4110it [26:59,  1.41it/s, bound:2479 nc:287 ncall:8.6e+05 eff:0.5% logz=44.23+/-0.20 dlogz:4.380>0.1]
4112it [26:59,  1.85it/s, bound:2481 nc:430 ncall:8.6e+05 eff:0.5% logz=44.23+/-0.20 dlogz:4.371>0.1]
4114it [27:04,  1.08s/it, bound:2483 nc:146 ncall:8.6e+05 eff:0.5% logz=44.23+/-0.20 dlogz:4.363>0.1]
4117it [27:04,  1.43it/s, bound:2485 nc:302 ncall:8.7e+05 eff:0.5% logz=44.24+/-0.20 dlogz:4.351>0.1]
4119it [27:05,  1.88it/s, bound:2487 nc:192 ncall:8.7e+05 eff:0.5% logz=44.24+/-0.20 dlogz:4.343>0.1]
4121it [27:09,  1.04s/it, bound:2488 nc:257 ncall:8.7e+05 eff:0.5% logz=44.24+/-0.20 dlogz:4.335>0.1]
4124it [27:10,  1.47it/s, bound:2490 nc:333 ncall:8.7e+05 eff:0.5% logz=44.25+/-0.20 dlogz:4.322>0.1]
4127it [27:10,  2.18it/s, bound:2493 nc:403 ncall:8.7e+05 eff:0.5% logz=44.25+/-0.20 dlogz:4.310>0.1]
4129it [27:15,  1.05it/s, bound:2494 nc:289 ncall:8.7e+05 eff:0.5% logz=44.26+/-0.20 dlogz:4.302>0.1]
4132it [27:15,  1.56it/s, bound:2497 nc:366 ncall:8.7e+05 eff:0.5% logz=44.26+/-0.20 dlogz:4.289>0.1]
4135it [27:15,  2.25it/s, bound:2500 nc:360 ncall:8.7e+05 eff:0.5% logz=44.27+/-0.20 dlogz:4.277>0.1]
4137it [27:19,  1.13it/s, bound:2501 nc:337 ncall:8.7e+05 eff:0.5% logz=44.27+/-0.20 dlogz:4.269>0.1]
4139it [27:20,  1.49it/s, bound:2503 nc:  1 ncall:8.7e+05 eff:0.5% logz=44.69+/-0.21 dlogz:3.148>0.1]
4143it [27:20,  2.47it/s, bound:2506 nc:407 ncall:8.7e+05 eff:0.5% logz=44.28+/-0.20 dlogz:4.244>0.1]
4145it [27:25,  1.07it/s, bound:2508 nc:401 ncall:8.7e+05 eff:0.5% logz=44.28+/-0.20 dlogz:4.236>0.1]
4147it [27:25,  1.39it/s, bound:2510 nc:279 ncall:8.8e+05 eff:0.5% logz=44.29+/-0.20 dlogz:4.228>0.1]
4150it [27:25,  2.06it/s, bound:2513 nc:238 ncall:8.8e+05 eff:0.5% logz=44.29+/-0.20 dlogz:4.216>0.1]
4153it [27:30,  1.17it/s, bound:2514 nc:359 ncall:8.8e+05 eff:0.5% logz=44.30+/-0.20 dlogz:4.204>0.1]
4155it [27:30,  1.51it/s, bound:2516 nc:295 ncall:8.8e+05 eff:0.5% logz=44.30+/-0.20 dlogz:4.196>0.1]
4157it [27:30,  1.98it/s, bound:2518 nc:274 ncall:8.8e+05 eff:0.5% logz=44.30+/-0.20 dlogz:4.188>0.1]
4159it [27:30,  2.58it/s, bound:2520 nc:290 ncall:8.8e+05 eff:0.5% logz=44.31+/-0.20 dlogz:4.179>0.1]
4161it [27:36,  1.02it/s, bound:2522 nc:256 ncall:8.8e+05 eff:0.5% logz=44.31+/-0.20 dlogz:4.171>0.1]
4164it [27:36,  1.59it/s, bound:2525 nc:285 ncall:8.8e+05 eff:0.5% logz=44.32+/-0.20 dlogz:4.159>0.1]
4166it [27:36,  2.09it/s, bound:2527 nc:  1 ncall:8.8e+05 eff:0.5% logz=45.01+/-0.22 dlogz:2.128>0.1]
4169it [27:40,  1.14it/s, bound:2530 nc:140 ncall:8.8e+05 eff:0.5% logz=44.32+/-0.20 dlogz:4.139>0.1]
4172it [27:41,  1.69it/s, bound:2532 nc:296 ncall:8.8e+05 eff:0.5% logz=44.33+/-0.20 dlogz:4.127>0.1]
4175it [27:41,  2.42it/s, bound:2535 nc:304 ncall:8.8e+05 eff:0.5% logz=44.33+/-0.20 dlogz:4.115>0.1]
4177it [27:46,  1.12it/s, bound:2537 nc:323 ncall:8.8e+05 eff:0.5% logz=44.34+/-0.20 dlogz:4.107>0.1]
4179it [27:46,  1.47it/s, bound:2539 nc:408 ncall:8.9e+05 eff:0.5% logz=44.34+/-0.20 dlogz:4.099>0.1]
4182it [27:46,  2.18it/s, bound:2542 nc:245 ncall:8.9e+05 eff:0.5% logz=44.34+/-0.20 dlogz:4.086>0.1]
4185it [27:52,  1.05it/s, bound:2545 nc:402 ncall:8.9e+05 eff:0.5% logz=44.35+/-0.20 dlogz:4.074>0.1]
4187it [27:52,  1.36it/s, bound:2547 nc:284 ncall:8.9e+05 eff:0.5% logz=44.35+/-0.20 dlogz:4.066>0.1]
4190it [27:52,  2.01it/s, bound:2550 nc:267 ncall:8.9e+05 eff:0.5% logz=44.36+/-0.20 dlogz:4.054>0.1]
4192it [27:52,  2.57it/s, bound:2552 nc:397 ncall:8.9e+05 eff:0.5% logz=44.36+/-0.20 dlogz:4.046>0.1]
4194it [27:57,  1.02it/s, bound:2553 nc:220 ncall:8.9e+05 eff:0.5% logz=44.36+/-0.20 dlogz:4.038>0.1]
4196it [27:57,  1.37it/s, bound:2555 nc:  1 ncall:8.9e+05 eff:0.5% logz=44.81+/-0.21 dlogz:2.797>0.1]
4198it [27:58,  1.83it/s, bound:2557 nc:230 ncall:8.9e+05 eff:0.5% logz=44.37+/-0.20 dlogz:4.022>0.1]
4201it [28:03,  1.01it/s, bound:2559 nc:347 ncall:8.9e+05 eff:0.5% logz=44.37+/-0.20 dlogz:4.010>0.1]
4203it [28:03,  1.35it/s, bound:2561 nc:338 ncall:8.9e+05 eff:0.5% logz=44.38+/-0.20 dlogz:4.002>0.1]
4205it [28:03,  1.80it/s, bound:2563 nc:433 ncall:8.9e+05 eff:0.5% logz=44.38+/-0.20 dlogz:3.995>0.1]
4208it [28:09,  1.10s/it, bound:2565 nc:406 ncall:8.9e+05 eff:0.5% logz=44.39+/-0.21 dlogz:3.983>0.1]
4210it [28:09,  1.21it/s, bound:2567 nc:384 ncall:9.0e+05 eff:0.5% logz=44.39+/-0.21 dlogz:3.975>0.1]
4212it [28:09,  1.61it/s, bound:2569 nc:226 ncall:9.0e+05 eff:0.5% logz=44.39+/-0.21 dlogz:3.967>0.1]
4215it [28:09,  2.45it/s, bound:2571 nc:360 ncall:9.0e+05 eff:0.5% logz=44.40+/-0.21 dlogz:3.955>0.1]
4217it [28:15,  1.04s/it, bound:2573 nc:326 ncall:9.0e+05 eff:0.5% logz=44.40+/-0.21 dlogz:3.947>0.1]
4219it [28:15,  1.30it/s, bound:2575 nc:372 ncall:9.0e+05 eff:0.5% logz=44.40+/-0.21 dlogz:3.939>0.1]
4221it [28:15,  1.75it/s, bound:2577 nc:393 ncall:9.0e+05 eff:0.5% logz=44.40+/-0.21 dlogz:3.931>0.1]
4223it [28:15,  2.36it/s, bound:2579 nc:400 ncall:9.0e+05 eff:0.5% logz=44.41+/-0.21 dlogz:3.923>0.1]
4225it [28:20,  1.02it/s, bound:2582 nc:436 ncall:9.0e+05 eff:0.5% logz=44.41+/-0.21 dlogz:3.915>0.1]
4227it [28:20,  1.40it/s, bound:2584 nc:491 ncall:9.0e+05 eff:0.5% logz=44.41+/-0.21 dlogz:3.908>0.1]
4229it [28:25,  1.17s/it, bound:2586 nc:333 ncall:9.0e+05 eff:0.5% logz=44.42+/-0.21 dlogz:3.900>0.1]
4232it [28:25,  1.35it/s, bound:2590 nc:606 ncall:9.0e+05 eff:0.5% logz=44.42+/-0.21 dlogz:3.888>0.1]
4234it [28:25,  1.80it/s, bound:2592 nc:  1 ncall:9.0e+05 eff:0.5% logz=45.54+/-0.28 dlogz:0.434>0.1]
4236it [28:29,  1.01it/s, bound:2594 nc:265 ncall:9.1e+05 eff:0.5% logz=44.43+/-0.21 dlogz:3.872>0.1]
4239it [28:30,  1.54it/s, bound:2599 nc:759 ncall:9.1e+05 eff:0.5% logz=44.43+/-0.21 dlogz:3.861>0.1]
4241it [28:33,  1.00it/s, bound:2601 nc:379 ncall:9.1e+05 eff:0.5% logz=44.44+/-0.21 dlogz:3.853>0.1]
4244it [28:34,  1.53it/s, bound:2604 nc:278 ncall:9.1e+05 eff:0.5% logz=44.44+/-0.21 dlogz:3.841>0.1]
4248it [28:34,  2.48it/s, bound:2607 nc:366 ncall:9.1e+05 eff:0.5% logz=44.45+/-0.21 dlogz:3.825>0.1]
4250it [28:39,  1.17it/s, bound:2609 nc:388 ncall:9.1e+05 eff:0.5% logz=44.45+/-0.21 dlogz:3.818>0.1]
4252it [28:39,  1.51it/s, bound:2611 nc:222 ncall:9.1e+05 eff:0.5% logz=44.45+/-0.21 dlogz:3.810>0.1]
4255it [28:39,  2.22it/s, bound:2614 nc:251 ncall:9.1e+05 eff:0.5% logz=44.46+/-0.21 dlogz:3.798>0.1]
4257it [28:43,  1.17it/s, bound:2616 nc:246 ncall:9.1e+05 eff:0.5% logz=44.46+/-0.21 dlogz:3.791>0.1]
4259it [28:43,  1.55it/s, bound:2618 nc:  1 ncall:9.1e+05 eff:0.5% logz=44.69+/-0.21 dlogz:3.153>0.1]
4262it [28:43,  2.34it/s, bound:2621 nc:296 ncall:9.1e+05 eff:0.5% logz=44.47+/-0.21 dlogz:3.771>0.1]
4264it [28:48,  1.11it/s, bound:2623 nc:288 ncall:9.1e+05 eff:0.5% logz=44.47+/-0.21 dlogz:3.764>0.1]
4267it [28:48,  1.68it/s, bound:2626 nc:331 ncall:9.2e+05 eff:0.5% logz=44.47+/-0.21 dlogz:3.752>0.1]
4270it [28:48,  2.45it/s, bound:2629 nc:325 ncall:9.2e+05 eff:0.5% logz=44.48+/-0.21 dlogz:3.740>0.1]
4273it [28:52,  1.51it/s, bound:2631 nc:340 ncall:9.2e+05 eff:0.5% logz=44.48+/-0.21 dlogz:3.729>0.1]
4276it [28:52,  2.15it/s, bound:2634 nc:335 ncall:9.2e+05 eff:0.5% logz=44.49+/-0.21 dlogz:3.717>0.1]
4278it [28:57,  1.05it/s, bound:2636 nc:431 ncall:9.2e+05 eff:0.5% logz=44.49+/-0.21 dlogz:3.710>0.1]
4281it [28:57,  1.54it/s, bound:2639 nc:431 ncall:9.2e+05 eff:0.5% logz=44.49+/-0.21 dlogz:3.698>0.1]
4284it [28:57,  2.21it/s, bound:2642 nc:433 ncall:9.2e+05 eff:0.5% logz=44.50+/-0.21 dlogz:3.687>0.1]
4286it [29:02,  1.08it/s, bound:2644 nc:366 ncall:9.2e+05 eff:0.5% logz=44.50+/-0.21 dlogz:3.679>0.1]
4289it [29:02,  1.59it/s, bound:2647 nc:274 ncall:9.2e+05 eff:0.5% logz=44.50+/-0.21 dlogz:3.668>0.1]
4291it [29:07,  1.03s/it, bound:2649 nc:303 ncall:9.2e+05 eff:0.5% logz=44.51+/-0.21 dlogz:3.660>0.1]
4295it [29:07,  1.60it/s, bound:2652 nc:250 ncall:9.3e+05 eff:0.5% logz=44.51+/-0.21 dlogz:3.645>0.1]
4299it [29:11,  1.35it/s, bound:2655 nc:335 ncall:9.3e+05 eff:0.5% logz=44.52+/-0.21 dlogz:3.630>0.1]
4302it [29:11,  1.84it/s, bound:2658 nc:240 ncall:9.3e+05 eff:0.5% logz=44.52+/-0.21 dlogz:3.618>0.1]
4304it [29:11,  2.28it/s, bound:2660 nc:229 ncall:9.3e+05 eff:0.5% logz=44.53+/-0.21 dlogz:3.611>0.1]
4307it [29:16,  1.14it/s, bound:2662 nc:366 ncall:9.3e+05 eff:0.5% logz=44.53+/-0.21 dlogz:3.599>0.1]
4310it [29:17,  1.61it/s, bound:2665 nc:401 ncall:9.3e+05 eff:0.5% logz=44.53+/-0.21 dlogz:3.588>0.1]
4313it [29:17,  2.24it/s, bound:2668 nc:345 ncall:9.3e+05 eff:0.5% logz=44.54+/-0.21 dlogz:3.577>0.1]
4315it [29:22,  1.11it/s, bound:2669 nc:355 ncall:9.3e+05 eff:0.5% logz=44.54+/-0.21 dlogz:3.569>0.1]
4318it [29:22,  1.61it/s, bound:2671 nc:280 ncall:9.3e+05 eff:0.5% logz=44.55+/-0.21 dlogz:3.558>0.1]
4321it [29:22,  2.29it/s, bound:2674 nc:242 ncall:9.3e+05 eff:0.5% logz=44.55+/-0.21 dlogz:3.546>0.1]
4323it [29:27,  1.03it/s, bound:2676 nc:268 ncall:9.3e+05 eff:0.5% logz=44.55+/-0.21 dlogz:3.539>0.1]
4325it [29:27,  1.34it/s, bound:2678 nc:284 ncall:9.3e+05 eff:0.5% logz=44.55+/-0.21 dlogz:3.531>0.1]
4328it [29:28,  2.00it/s, bound:2681 nc:406 ncall:9.4e+05 eff:0.5% logz=44.56+/-0.21 dlogz:3.520>0.1]
4331it [29:32,  1.15it/s, bound:2683 nc:393 ncall:9.4e+05 eff:0.5% logz=44.56+/-0.21 dlogz:3.509>0.1]
4334it [29:33,  1.65it/s, bound:2686 nc:301 ncall:9.4e+05 eff:0.5% logz=44.57+/-0.21 dlogz:3.498>0.1]
4337it [29:33,  2.34it/s, bound:2689 nc:371 ncall:9.4e+05 eff:0.5% logz=44.57+/-0.21 dlogz:3.486>0.1]
4339it [29:37,  1.17it/s, bound:2691 nc:284 ncall:9.4e+05 eff:0.5% logz=44.57+/-0.21 dlogz:3.479>0.1]
4342it [29:37,  1.71it/s, bound:2694 nc:361 ncall:9.4e+05 eff:0.5% logz=44.58+/-0.21 dlogz:3.468>0.1]
4345it [29:38,  2.44it/s, bound:2697 nc:331 ncall:9.4e+05 eff:0.5% logz=44.58+/-0.21 dlogz:3.456>0.1]
4347it [29:42,  1.16it/s, bound:2698 nc:242 ncall:9.4e+05 eff:0.5% logz=44.59+/-0.21 dlogz:3.449>0.1]
4350it [29:42,  1.69it/s, bound:2701 nc:314 ncall:9.4e+05 eff:0.5% logz=44.59+/-0.21 dlogz:3.437>0.1]
4353it [29:42,  2.43it/s, bound:2704 nc:309 ncall:9.4e+05 eff:0.5% logz=44.59+/-0.21 dlogz:3.426>0.1]
4355it [29:48,  1.06it/s, bound:2706 nc:226 ncall:9.4e+05 eff:0.5% logz=44.60+/-0.21 dlogz:3.418>0.1]
4358it [29:48,  1.56it/s, bound:2708 nc:298 ncall:9.5e+05 eff:0.5% logz=44.60+/-0.21 dlogz:3.407>0.1]
4360it [29:48,  1.99it/s, bound:2710 nc:262 ncall:9.5e+05 eff:0.5% logz=44.60+/-0.21 dlogz:3.400>0.1]
4362it [29:48,  2.58it/s, bound:2712 nc:359 ncall:9.5e+05 eff:0.5% logz=44.61+/-0.21 dlogz:3.392>0.1]
4364it [29:54,  1.11s/it, bound:2714 nc:371 ncall:9.5e+05 eff:0.5% logz=44.61+/-0.21 dlogz:3.385>0.1]
4366it [29:54,  1.23it/s, bound:2716 nc:  1 ncall:9.5e+05 eff:0.5% logz=45.05+/-0.21 dlogz:2.060>0.1]
4369it [29:55,  1.88it/s, bound:2719 nc:386 ncall:9.5e+05 eff:0.5% logz=44.62+/-0.21 dlogz:3.366>0.1]
4371it [30:00,  1.13s/it, bound:2721 nc:335 ncall:9.5e+05 eff:0.5% logz=44.62+/-0.21 dlogz:3.358>0.1]
4373it [30:00,  1.19it/s, bound:2723 nc:328 ncall:9.5e+05 eff:0.5% logz=44.62+/-0.21 dlogz:3.705>0.1]
4375it [30:00,  1.62it/s, bound:2725 nc:  1 ncall:9.5e+05 eff:0.5% logz=45.00+/-0.21 dlogz:2.561>0.1]
4377it [30:01,  2.20it/s, bound:2727 nc:395 ncall:9.5e+05 eff:0.5% logz=44.63+/-0.21 dlogz:3.690>0.1]
4379it [30:07,  1.21s/it, bound:2729 nc:408 ncall:9.5e+05 eff:0.5% logz=44.63+/-0.21 dlogz:3.682>0.1]
4381it [30:07,  1.14it/s, bound:2731 nc:414 ncall:9.5e+05 eff:0.5% logz=44.63+/-0.21 dlogz:3.675>0.1]
4383it [30:07,  1.58it/s, bound:2733 nc:344 ncall:9.5e+05 eff:0.5% logz=44.64+/-0.21 dlogz:3.667>0.1]
4385it [30:07,  2.14it/s, bound:2735 nc:339 ncall:9.6e+05 eff:0.5% logz=44.64+/-0.21 dlogz:3.660>0.1]
4387it [30:13,  1.17s/it, bound:2737 nc:215 ncall:9.6e+05 eff:0.5% logz=44.64+/-0.21 dlogz:3.652>0.1]
4389it [30:18,  1.64s/it, bound:2738 nc:381 ncall:9.6e+05 eff:0.5% logz=44.64+/-0.21 dlogz:3.644>0.1]
4391it [30:18,  1.17s/it, bound:2740 nc:459 ncall:9.6e+05 eff:0.5% logz=44.65+/-0.21 dlogz:3.637>0.1]
4393it [30:18,  1.20it/s, bound:2742 nc:352 ncall:9.6e+05 eff:0.5% logz=44.65+/-0.21 dlogz:3.629>0.1]
4395it [30:24,  1.45s/it, bound:2744 nc:316 ncall:9.6e+05 eff:0.5% logz=44.65+/-0.21 dlogz:3.622>0.1]
4397it [30:24,  1.03s/it, bound:2746 nc:314 ncall:9.6e+05 eff:0.5% logz=44.65+/-0.21 dlogz:3.614>0.1]
4399it [30:24,  1.35it/s, bound:2748 nc:373 ncall:9.6e+05 eff:0.5% logz=44.66+/-0.21 dlogz:3.607>0.1]
4401it [30:25,  1.87it/s, bound:2750 nc:362 ncall:9.6e+05 eff:0.5% logz=44.66+/-0.21 dlogz:3.599>0.1]
4403it [30:30,  1.20s/it, bound:2752 nc:412 ncall:9.6e+05 eff:0.5% logz=44.66+/-0.21 dlogz:3.592>0.1]
4405it [30:30,  1.17it/s, bound:2754 nc:381 ncall:9.6e+05 eff:0.5% logz=44.67+/-0.21 dlogz:3.584>0.1]
4408it [30:30,  1.84it/s, bound:2757 nc:344 ncall:9.6e+05 eff:0.5% logz=44.67+/-0.21 dlogz:3.573>0.1]
4410it [30:30,  2.41it/s, bound:2759 nc:347 ncall:9.6e+05 eff:0.5% logz=44.67+/-0.21 dlogz:3.566>0.1]
4412it [30:36,  1.14s/it, bound:2761 nc:406 ncall:9.6e+05 eff:0.5% logz=44.67+/-0.21 dlogz:3.715>0.1]
4414it [30:37,  1.21it/s, bound:2763 nc:  1 ncall:9.7e+05 eff:0.5% logz=45.44+/-0.24 dlogz:1.150>0.1]
4417it [30:37,  1.88it/s, bound:2766 nc:305 ncall:9.7e+05 eff:0.5% logz=44.68+/-0.21 dlogz:3.696>0.1]
4419it [30:43,  1.18s/it, bound:2768 nc:351 ncall:9.7e+05 eff:0.5% logz=44.68+/-0.21 dlogz:3.689>0.1]
4421it [30:43,  1.15it/s, bound:2770 nc:376 ncall:9.7e+05 eff:0.5% logz=44.69+/-0.21 dlogz:3.681>0.1]
4423it [30:43,  1.56it/s, bound:2772 nc:386 ncall:9.7e+05 eff:0.5% logz=44.69+/-0.21 dlogz:3.674>0.1]
4425it [30:43,  2.09it/s, bound:2774 nc:427 ncall:9.7e+05 eff:0.5% logz=44.69+/-0.21 dlogz:3.666>0.1]
4427it [30:48,  1.09s/it, bound:2776 nc:359 ncall:9.7e+05 eff:0.5% logz=44.69+/-0.21 dlogz:3.659>0.1]
4429it [30:48,  1.27it/s, bound:2778 nc:180 ncall:9.7e+05 eff:0.5% logz=44.70+/-0.21 dlogz:3.652>0.1]
4433it [30:48,  2.26it/s, bound:2781 nc:397 ncall:9.7e+05 eff:0.5% logz=44.70+/-0.21 dlogz:3.637>0.1]
4435it [30:54,  1.04it/s, bound:2783 nc:372 ncall:9.7e+05 eff:0.5% logz=44.70+/-0.21 dlogz:3.630>0.1]
4438it [30:54,  1.55it/s, bound:2786 nc:340 ncall:9.7e+05 eff:0.5% logz=44.71+/-0.21 dlogz:3.618>0.1]
4441it [30:54,  2.25it/s, bound:2789 nc:380 ncall:9.8e+05 eff:0.5% logz=44.71+/-0.21 dlogz:3.607>0.1]
4443it [30:59,  1.09it/s, bound:2790 nc:378 ncall:9.8e+05 eff:0.5% logz=44.71+/-0.21 dlogz:3.600>0.1]
4447it [30:59,  1.79it/s, bound:2793 nc:346 ncall:9.8e+05 eff:0.5% logz=44.72+/-0.21 dlogz:3.585>0.1]
4451it [31:03,  1.40it/s, bound:2796 nc:328 ncall:9.8e+05 eff:0.5% logz=44.73+/-0.21 dlogz:3.571>0.1]
4454it [31:03,  1.91it/s, bound:2799 nc:531 ncall:9.8e+05 eff:0.5% logz=44.73+/-0.21 dlogz:3.560>0.1]
4457it [31:03,  2.60it/s, bound:2802 nc:367 ncall:9.8e+05 eff:0.5% logz=44.73+/-0.21 dlogz:3.549>0.1]
4459it [31:08,  1.20it/s, bound:2804 nc:316 ncall:9.8e+05 eff:0.5% logz=44.74+/-0.21 dlogz:3.541>0.1]
4462it [31:08,  1.70it/s, bound:2807 nc:393 ncall:9.8e+05 eff:0.5% logz=44.74+/-0.21 dlogz:3.530>0.1]
4465it [31:08,  2.40it/s, bound:2810 nc:216 ncall:9.8e+05 eff:0.5% logz=44.74+/-0.21 dlogz:3.519>0.1]
4467it [31:13,  1.17it/s, bound:2811 nc:500 ncall:9.8e+05 eff:0.5% logz=44.75+/-0.21 dlogz:3.512>0.1]
4471it [31:13,  1.90it/s, bound:2814 nc:321 ncall:9.9e+05 eff:0.5% logz=44.75+/-0.21 dlogz:3.497>0.1]
4474it [31:18,  1.16it/s, bound:2816 nc:301 ncall:9.9e+05 eff:0.5% logz=44.75+/-0.21 dlogz:3.487>0.1]
4477it [31:18,  1.62it/s, bound:2819 nc:368 ncall:9.9e+05 eff:0.5% logz=44.76+/-0.21 dlogz:3.476>0.1]
4481it [31:24,  1.08it/s, bound:2822 nc:397 ncall:9.9e+05 eff:0.5% logz=44.76+/-0.21 dlogz:3.461>0.1]
4484it [31:24,  1.48it/s, bound:2825 nc:369 ncall:9.9e+05 eff:0.5% logz=44.77+/-0.21 dlogz:3.450>0.1]
4486it [31:24,  1.83it/s, bound:2829 nc:1140 ncall:9.9e+05 eff:0.5% logz=44.77+/-0.21 dlogz:3.443>0.1]
4488it [31:29,  1.01it/s, bound:2831 nc:388 ncall:9.9e+05 eff:0.5% logz=44.77+/-0.21 dlogz:3.436>0.1] 
4492it [31:29,  1.64it/s, bound:2835 nc:357 ncall:9.9e+05 eff:0.5% logz=44.78+/-0.21 dlogz:3.422>0.1]
